Gene_acc,Gene_id,146P1,146P2,146P3,146M1,146M2,146M3,Desc
3481,Tb927.5.1410:mRNA-p1,2971297.5,3521432.5,2400660,539210.125,396499.0625,697298.25,64 kDa invariant surface glycoprotein
3482,Tb927.5.1430:mRNA-p1,497505.4688,490284.625,478378.7188,173514.2188,188570.2813,179020.0469,64 kDa invariant surface glycoprotein
3483,Tb927.5.1460:mRNA-p1,6312654,6777564,9046114,7019014,8493028,6837991,"Possible lysine decarboxylase, putative"
3484,Tb927.5.1470:mRNA-p1,1392039.25,1497524.5,1985959.25,2103438.5,1570507.75,1312597.625,"NADH-cytochrome b5 reductase, putative"
3485,Tb927.5.1490:mRNA-p1,109065.5781,112760.375,121364.8047,215708.7656,261368.2188,230042.25,Eukaryotic translation initiation factor 4 gamma 1
3486,Tb927.5.1510:mRNA-p1,7021946.5,8299307,4467047.5,3266052.75,4248494.5,2014295.125,"Mitochondrial SSU ribosomal protein, putative"
3487,Tb927.5.1520:mRNA-p1,17433452,18451342,20094132,15751747,19320784,17937536,ATP-dependent protease ATPase subunit HslU1
3489,Tb927.5.1540:mRNA-p1,200828.6875,198100.0938,236558.4531,276304.875,323954.625,303051.9375,"hypothetical protein, conserved"
3490,Tb927.5.1550:mRNA-p1,Filtered,14129.12891,8488.857422,100076.9844,20751.78125,54988.26563,mitochondrial carrier protein
3491,Tb927.5.1560:mRNA-p1,214897.2344,376437.2813,297897.4688,635481.8125,669322.9375,636814.1875,"ATP-dependent DEAD/H RNA helicase, putative"
3492,Tb927.5.1580:mRNA-p1,801385.3125,774853.6875,957347.625,617249.5,647076.8125,553464.875,zinc finger CCCH domain containing protein 13
3493,Tb927.5.1590:mRNA-p1,350305.125,287288.0938,346412.375,282745.1875,549642.875,296728.2813,"hypothetical protein, conserved"
3494,Tb927.5.1600:mRNA-p1,177612.3438,168947.8125,184851.5,185019.5156,220211.5469,202424.1406,"hypothetical protein, conserved"
3495,Tb927.5.1620:mRNA-p1,588656.375,651834.8125,518072.2813,403762.625,461115.2188,487379.3438,"hypothetical protein, conserved"
3496,Tb927.5.1630:mRNA-p1,1774100,1818707.875,1960340.75,1524783.5,1797368.125,1538577,"hypothetical protein, conserved"
3497,Tb927.5.1640:mRNA-p1,Filtered,Filtered,17898.97656,23118.30273,31810.66406,24379.17578,"hypothetical protein, conserved"
3498,Tb927.5.1650:mRNA-p1,310815.3125,256300.1094,360920.1875,270339.1875,573541.9375,138581.2031,"CMGC/DYRK protein kinase, putative"
3499,Tb927.5.1660:mRNA-p1,1711693.375,1670081.375,1877725.5,2437626.5,2970449.25,2309605.5,"pyruvate dehydrogenase phosphatase, putative"
3500,Tb927.5.1670:mRNA-p1,798677,795164,838446.0625,492615.8125,687425.3125,493983.6875,"hypothetical protein, conserved"
3501,Tb927.5.1680:mRNA-p1,454957.5625,470381.8125,427386.8125,687794.25,656198,766216.8125,"hypothetical protein, conserved"
3502,Tb927.5.1690:mRNA-p1,467187.2188,511074.2813,493501.5,709679.5625,852506.1875,764126.5,"hypothetical protein, conserved"
3503,Tb927.5.1700:mRNA-p1,3205303,2915038.75,3319143.5,3278780.75,4372607,3339432.5,"replication Factor A 28 kDa subunit, putative"
3504,Tb927.5.1710:mRNA-p1,884965.5,820571.3125,599036.0625,652822.125,367698.9063,467688.75,"ATP synthase F1 subunit p18, mitochondrial"
3505,Tb927.5.1730:mRNA-p1,1951623.5,2096616.5,2296170.5,2491067.5,3426983,3176733.75,Ecotin-like protein
3506,Tb927.5.1760:mRNA-p1,254051.8594,250879.4063,260460.4531,260904.0469,289337.0625,310800.3125,"Isoprenylcysteine alpha-carbonyl methylesterase, putative"
3507,Tb927.5.1770:mRNA-p1,58518.17969,97749.50781,47595.77344,51966.87109,35781.18359,53011.12109,"RNA pseudouridylate synthase, putative"
3508,Tb927.5.1780:mRNA-p1,457087.875,488993.5,599586.125,559314.375,661275.5625,457545.2813,"hypothetical protein, conserved"
3511,Tb927.5.1810:mRNA-p1,18621586,18706618,19324458,9462022,9258332,9650441,lysosomal/endosomal membrane protein p67
3512,Tb927.5.1820:mRNA-p1,280858.9375,282018.4375,288616.5938,494897.6875,693242.6875,487425.2813,"60S acidic ribosomal protein, putative"
3513,Tb927.5.1840:mRNA-p1,85571.0625,79621.36719,110855.125,35702.80469,81622.76563,40964.28906,"hypothetical protein, conserved"
3514,Tb927.5.1860:mRNA-p1,313971.9063,328994.5625,184587.4063,449863.25,502230.3125,364607.0313,"hypothetical protein, conserved"
3515,Tb927.5.1870:mRNA-p1,201796.5313,217132.9219,244489.0625,207932.8125,253986.1719,198676.375,"Fidgetin, putative"
3516,Tb927.5.1880:mRNA-p1,19839024,23996954,16734586,17794800,19255492,15610321,"inhibitor of serine peptidase (ISP), putative"
3517,Tb927.5.1890:mRNA-p1,120635.6797,103493.3594,92066.17188,75237.46875,33356.83984,80133.95313,"hypothetical protein, conserved"
3518,Tb927.5.1900:mRNA-p1,697595.0625,675886.5,691523.875,1022338.438,801778.25,1184997.375,"Outer dynein arm docking complex protein 1, putative"
3519,Tb927.5.1910:mRNA-p1,216878.9844,180308.4688,182519.0938,175137.2656,57072.41797,112543.0703,"hypothetical protein, conserved"
3520,Tb927.5.1920:mRNA-p1,92265.33594,82926.20313,107517.2422,122372.4297,156094.9219,120054.9766,"hypothetical protein, conserved"
3521,Tb927.5.1930:mRNA-p1,4704026,4380836.5,4664577.5,3184823.25,3401939,3350262.5,"signal peptidase subunit, putative"
3522,Tb927.5.1940:mRNA-p1,347006,248826.6406,391544.7813,471547.1875,642132.875,431692.75,"hypothetical protein, conserved"
3523,Tb927.5.1950:mRNA-p1,129427.3672,118736.5703,153648.9531,46074.21875,48659.23438,41189.83203,"hypothetical protein, conserved"
3525,Tb927.5.1990.1:mRNA-p1;Tb927.5.1990.2:mRNA-p1,590062.75,571789,819438.625,297390.7188,258678.7656,193876.7656,"hypothetical protein, conserved"
3526,Tb927.5.2000:mRNA-p1,2101853.75,4005392.75,2554771.75,2542330.25,2889105,2075465.625,hypothetical protein
3527,Tb927.5.2050:mRNA-p1,46885.83594,50044.30078,67281.6875,56109.61328,61412.18359,46312.00781,"Putative methyltransferase, putative"
3528,Tb927.5.2060:mRNA-p1,349973.8438,333029.4688,289887.5313,233928.875,199218.2969,192112.9375,Cell division cycle 5-like protein
3529,Tb927.5.2070:mRNA-p1,126723.7969,200737.5938,187100.125,137294.5156,101923.1875,155563.2031,Mitoribosomal LSU assembly factor 8
3530,Tb927.5.2080:mRNA-p1,3697835.5,3917490.25,4332505.5,2979863.75,3499301.25,3137005,GMP reductase
3531,Tb927.5.2090:mRNA-p1,2093373.125,2261597.25,2793015.75,1490991.25,1767425.125,1465625.875,"kinesin, putative"
3532,Tb927.5.2100:mRNA-p1,292927.25,304570.8125,344433.25,261167.25,317561.0938,231958.5469,"RNA-binding protein, putative"
3535,Tb927.5.2130:mRNA-p1,421956.4688,418519.6875,491146.0625,431685.6875,391107.6563,419368.875,"Lariat debranching enzyme, C-terminal domain containing protein, putative"
3536,Tb927.5.2140:mRNA-p1,851677.0625,892956.0625,853775.375,1223101.125,1585382.75,1261926.125,regulator of nonsense transcripts 1
3537,Tb927.5.2150:mRNA-p1,291701.75,314917.875,316554.2188,289782.5313,330744.0625,213164.9375,"hypothetical protein, conserved"
3539,Tb927.5.2180:mRNA-p1;Tb927.5.2210:mRNA-p1;Tb927.5.2240:mRNA-p1,1004657.313,1059323,1168166.25,951890.6875,1144934.375,1028349.875,"hypothetical protein, conserved"
3540,Tb927.5.2190:mRNA-p1;Tb927.5.2220:mRNA-p1;Tb927.5.2250:mRNA-p1,1420445.375,1450068.875,1612534.25,1551673.75,1690455.5,1478704.875,"META domain/Domain of unknown function (DUF1935), putative"
3541,Tb927.5.2260:mRNA-p1,568842.5,511992.1563,560801.6875,618868.4375,325370.625,693892.875,conserved protein
3542,Tb927.5.2270:mRNA-p1,680282.8125,833849.75,718871.5,947771.0625,1096102.25,972230.8125,Component of motile flagella 44
3543,Tb927.5.2280:mRNA-p1,1056371.125,1053438,1004181.125,661508.625,528230.9375,711565.125,"acetyltransferase, putative"
3544,Tb927.5.2290:mRNA-p1,824520.9375,739190.4375,730765.875,634813.6875,1565517.5,909551.75,"ATP-dependent RNA helicase, putative"
3545,Tb927.5.2310:mRNA-p1,298742.625,307082.0625,325446.8438,348658,423204.125,343195.4063,"Phosphorylated CTD interacting factor 1 WW domain containing protein, putative"
3546,Tb927.5.2320:mRNA-p1,2322474.5,2186176.5,2629142.25,2980397.75,2986961,2965235,"Mak10 subunit, NatC N(alpha)-terminal acetyltransferase, putative"
3548,Tb927.5.2330:mRNA-p1,172078.5625,154507.3125,211005.0156,172839.9688,170998.5781,155065.3906,"hypothetical protein, conserved"
3549,Tb927.5.2340:mRNA-p1,607655,525850.9375,1005642.813,554644,851305.0625,484047.6875,"hypothetical protein, conserved"
3550,Tb927.5.2370:mRNA-p1,273774.6875,285521.9063,409344.9375,206114.3125,145851.0938,235277.6406,"hydrolase, alpha/beta fold family, putative"
3551,Tb927.5.2380:mRNA-p1,1612380.875,1676736.125,1967160.75,1441063.75,1701876.625,1155848.375,"hydrolase, alpha/beta fold family, putative"
3552,Tb927.5.2390:mRNA-p1,754178.9375,788838.1875,769100.8125,553422.125,712132.75,690563.4375,"hypothetical protein, conserved"
3553,Tb927.5.2400:mRNA-p1,101093.2734,94488.57813,102045.1953,134569.3125,117705.6328,112701.2266,"Peptidase C19, ubiquitin carboxyl-terminal hydrolase, putative"
3554,Tb927.5.2410:mRNA-p1,2362970.75,2533168.25,2983419.75,2324648,2770515.5,2147193.25,"kinesin, putative"
3555,Tb927.5.2420:mRNA-p1,532182.25,253548.3125,183080.4688,54869.92969,123741.9609,118242.9297,"NOL1/NOP2/sun family, putative"
3556,Tb927.5.2430:mRNA-p1,411704.9063,409073.25,474563.3125,268814.75,631775.125,297119.9375,"membrane transporter protein, putative"
3557,Tb927.5.2440:mRNA-p1,69942.09375,62216.24609,123323.7188,110657.0938,Filtered,106349.8203,"Centrosomal protein of 164 kDa, putative"
3558,Tb927.5.2450:pseudogenic_transcript-p1,249306.0469,231860.1719,295508.125,141780.3906,185325.6406,127680.2266,"5'-3' exoribonuclease B, putative (pseudogene)"
3559,Tb927.5.2500:mRNA-p1,384123.6875,544390.9375,531130.25,490599.9375,1637811.25,266331.75,"hypothetical protein, conserved"
3560,Tb927.5.2520:mRNA-p1,148365.1094,128659.4922,151499.5,311180.6875,323551.75,326337.8438,"TPR repeat, putative"
3561,Tb927.5.2530:mRNA-p1,806001.6875,802974.8125,897632.375,1225415.125,1429995.25,1221885,RNA cytidine acetyltransferase
3562,Tb927.5.2570:mRNA-p1,3547583,3590106.75,3433798.75,4922943.5,4297525,4572476,eukaryotic translation initiation factor 3 subunit b
3563,Tb927.5.2590:mRNA-p1,1527956.875,1622100.75,1492559.5,1209197.375,1157792.25,1337584.875,"Macro domain containing protein, putative"
3565,Tb927.5.2610:mRNA-p1,Filtered,292270.8438,271017.0625,473794.75,366830,484389.5938,"hypothetical protein, conserved"
3566,Tb927.5.2620:mRNA-p1,1282879,1336624.5,970766.1875,734646.6875,729933.1875,834043.125,"hypothetical protein, conserved"
3567,Tb927.5.2640:mRNA-p1,784670.5,721323.5,637194.6875,664934.1875,637708.6875,675558.4375,nicotinamide/nicotinic acid mononucleotide adenylyltransferase
3568,Tb927.5.2650:mRNA-p1,414548.9688,292621.4375,160723.7656,91135.34375,53173.67969,139485.7344,L-galactonolactone oxidase
3569,Tb927.5.2660:mRNA-p1,540844.8125,423598.3125,375849.0625,752972.5,768185.4375,715484.375,"NUC130/3NT domain/SDA1, putative"
3571,Tb927.5.2680:mRNA-p1,324709.3438,368274.4063,105462.7734,171321.4375,249265.3438,243166.3281,"hypothetical protein, conserved"
3572,Tb927.5.2690:mRNA-p1,600543,553813.625,473311.4688,395950.4688,452855.25,390537.2813,"inositol-1(or 4)-monophosphatase 1, putative"
3573,Tb927.5.2700:mRNA-p1,909218.5,865672.625,807285,900992,1153047.125,873476.5625,"otubain cysteine peptidase, Clan CA, family C65, putative"
3574,Tb927.5.2720:mRNA-p1,1117570.625,1088348.375,1281568.375,1426296.875,1690308.375,1421389.75,zinc finger protein ZPR1
3577,Tb927.5.2750:mRNA-p1,2535046,2905196.25,2582474.5,729207.0625,839633.875,763009.1875,"Alpha/beta hydrolase family, putative"
3578,Tb927.5.2760:mRNA-p1,163082.4375,126288.9375,144462.8438,202211.5938,217064.0781,146177.3594,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
3579,Tb927.5.2770:mRNA-p1,1663344.625,1715011,1774408.5,1522378.125,1957865.75,1660191.75,"SET domain containing protein, putative"
3580,Tb927.5.2780:mRNA-p1,1980767.5,2166500.25,2105681,2005846.125,2314847.25,2215788.75,mitochondrial DNA polymerase beta
3581,Tb927.5.2790:mRNA-p1,534639.4375,592643.8125,497229,565510.0625,539576.6875,555519.9375,mitochondrial DNA polymerase beta-PAK
3582,Tb927.5.2800:mRNA-p1,181020.9688,91258.29688,1626869,806423.375,277476.8125,143418.9063,"Beta-lactamase superfamily domain containing protein, putative"
3583,Tb927.5.2810:mRNA-p1,44650.17578,52747.44141,43412.72656,26609.15234,28985.77148,29715.04297,"hypothetical protein, conserved"
3584,Tb927.5.2820:mRNA-p1,1184897.375,1212306.75,1517853.75,780829.4375,944312.4375,705106.0625,"Serine/threonine-protein kinase NEK6, putative"
3586,Tb927.5.2850:mRNA-p1,1072485.625,1037687.188,1060145.625,1585804,1312031.5,1293461.25,"radial spoke protein RSP2, putative"
3588,Tb927.5.2880:mRNA-p1,427711.2813,445875.375,465622.5625,425081.3438,517237.0625,453634.0313,"chaperone protein DnaJ, putative"
3589,Tb927.5.2890.1:mRNA-p1;Tb927.5.2890.2:mRNA-p1,318429.375,328893.5938,371920.9688,564370.875,646928.25,649254.6875,"AAA domain (dynein-related subfamily)/von Willebrand factor type A domain containing protein, putative"
3590,Tb927.5.2900:mRNA-p1,333047.9688,324818.375,259640.3594,562446.875,677833.375,586808.0625,histone deacetylase 4
3591,Tb927.5.2930:mRNA-p1,1810589.75,2060680.25,2118443,1222365.75,1673343.5,1448544.125,"Mitochondrial ATP synthase subunit, putative"
3592,Tb927.5.293b:mRNA-p1,29448.68359,28969.95313,38062.57031,40017.72656,44622.99219,34026.11719,hypothetical protein
3593,Tb927.5.2940:mRNA-p1,5372322,5352991,6126077.5,5538473,4609693,5251123,"stress-induced protein sti1, putative"
3594,Tb927.5.2950:mRNA-p1,2552985,2556491,2795363.25,3872424,4785871,3815702.75,Component of motile flagella 3
3595,Tb927.5.2960:mRNA-p1,690345.75,613370.875,495043.4688,1009430.563,920516.875,873607.875,"phosphoribosylpyrophosphate synthetase, putative"
3596,Tb927.5.2970:mRNA-p1,73305.35156,101763.5234,119801.1484,129481.3516,96257.20313,123529.5547,suppressive immunomodulating factor
3597,Tb927.5.2980:mRNA-p1,150766.9063,145524.6875,181054.1719,150367.5625,215892.9219,126482.7344,"Exocyst complex component Sec3, putative"
3598,Tb927.5.2990:mRNA-p1,1414157.875,570181.5,398805.1563,319141.2813,466554.6875,402678.375,"hypothetical protein, conserved"
3599,Tb927.5.3010:mRNA-p1,733360.125,701454.8125,571864.875,565738.6875,604687.0625,815751.9375,Guide RNA binding complex protein 6
3600,Tb927.5.3020:mRNA-p1,141598.3281,133932.5781,223053.4844,158543.75,186355.6875,131090.8125,"hypothetical protein, conserved"
3601,Tb927.5.3030:mRNA-p1,2856117.5,3008478.5,3418094.25,3132716.5,3825499,2982527,Intraflagellar transport protein 121
3602,Tb927.5.3050:mRNA-p1,321559.0313,339902.6875,355162.1875,327897.875,284213.0313,292784.4063,poly(adp-ribose) polymerase
3603,Tb927.5.3070:mRNA-p1,19967.77734,62296.625,95998.96094,131692.7969,188258.3438,87784.07031,"Zinc finger, C3HC4 type (RING finger), putative"
3604,Tb927.5.3090:mRNA-p1,3290688.5,3115835.75,3138864.75,2486168.5,3180352,2491234.5,"Mitochondrial ATP synthase subunit, putative"
3605,Tb927.5.310:mRNA-p1,6797160,7582816,8226893.5,1883167.75,2109377.25,1855909.625,"invariant surface glycoprotein, putative"
3606,Tb927.5.3100:mRNA-p1,342504.7188,396744.625,452437.9375,431906.875,434131.1563,729528.8125,hypothetical protein
3607,Tb927.5.3110:mRNA-p1,204272.3281,211808.7969,162850.1719,140240.1875,108605.6875,131731.9531,Mitochondrial ribosomal protein L49
3608,Tb927.5.3120:mRNA-p1,2591690.75,2435522,2502935,3148323.75,3461711,3397071.75,"eukaryotic translation initiation factor 2 beta subunit, putative"
3609,Tb927.5.3170:mRNA-p1,1547539.25,1541481.875,1384304.5,2100675.75,1567885,2371439,"ribose-phosphate pyrophosphokinase, putative"
3610,Tb927.5.3190:mRNA-p1,672567.75,725344.6875,802348,760105.875,952688.4375,753432.75,"hypothetical protein, conserved"
3611,Tb927.5.3210:mRNA-p1,921116.6875,797054.875,942830.875,609651.1875,750811.5,797443.375,small ubiquitin-related modifier
3612,Tb927.5.3220:mRNA-p1,6826808,7121195.5,6236222,4185313.25,4279044.5,4301238.5,"signal peptidase type I, putative"
3613,Tb927.5.3230:mRNA-p1,2133304.75,544666.3125,1958478.75,1709083.25,2307035.5,491531.3438,"hypothetical protein, conserved"
3614,Tb927.5.3240:mRNA-p1,469446.4375,459648.4375,501308.9063,471083.7813,543526.25,475578.2813,"hypothetical protein, conserved"
3615,Tb927.5.3250.1:mRNA-p1,1340825.875,1364893,1628412.5,1613247.875,2032283.5,1666508,"hypothetical protein, conserved"
3616,Tb927.5.3260:mRNA-p1,543969.0625,558891.125,709564.3125,596204.375,768193.0625,647787,"WD domain, G-beta repeat, putative"
3617,Tb927.5.3270:mRNA-p1,321828.2813,239498.125,318562.5938,190091.1719,267583.5,132271.4688,"Autophagy protein Apg6, putative"
3620,Tb927.5.3310:mRNA-p1,212809.7969,373442.4063,272509,282009.5625,219846.25,428374.0938,"hypothetical protein, conserved"
3621,Tb927.5.3320:mRNA-p1,228855.6719,266949.2188,283876.6875,152325.5313,171182.4531,180647.5781,"Pseudokinase, putative"
3624,Tb927.5.3350:mRNA-p1,2848457.25,2969403.75,3141149,1750207,2274674.5,1822589.875,"iron superoxide dismutase A, mitochondrial"
3626,Tb927.5.3370:mRNA-p1,77801.95313,103700.5859,125506.4531,57751.29688,68409.46875,49164.93359,hypothetical protein
3627,Tb927.5.3390:pseudogenic_transcript-p1,2338457,2210053.75,2241348.5,1707432.5,1617744.625,1777539.625,"ADG1, pseudogene"
3628,Tb927.5.3400:mRNA-p1,6100442,6057964.5,5820014.5,5161088.5,6034160.5,5178397,calcium-translocating P-type ATPase
3629,Tb927.5.3410:mRNA-p1,204704.125,217344.1563,424298.4063,125260.4531,190136.1875,8247.59082,Mitochondrial ribosomal protein L9
3630,Tb927.5.3430:mRNA-p1,292875.375,237918.8125,233620.1719,273307.75,270699.7188,294580.125,"ubiquitin-activating enzyme E1, putative"
3631,Tb927.5.3450:mRNA-p1,3364147.5,3450636,4165506,5284464,4428902.5,4038125,"eukaryotic translation initiation factor eIF2A, putative"
3632,Tb927.5.3460:mRNA-p1,Filtered,20115.40039,22348.56055,31554.11914,66255.41406,32638.86914,Flagellum attachment zone protein 16
3633,Tb927.5.3510:mRNA-p1,1116280.25,1294140.25,1352072.125,986641.25,1246248.125,952101.625,"structural maintenance of chromosome 3 , putative"
3634,Tb927.5.3520:mRNA-p1,236424.0313,255537.0469,274160.0938,223064.6094,243462.5,256054.6719,"queuine tRNA-ribosyltransferase, putative"
3635,Tb927.5.3560:mRNA-p1,3418961,3422701.5,3972524,2037618.625,2712224,2223688.25,"vesicle-associated membrane protein, putative"
3636,Tb927.5.3570:mRNA-p1,293250.2188,254633.1719,303021.7813,212832.6563,197459,245913.1875,"hypothetical protein, conserved"
3637,Tb927.5.3580:mRNA-p1,242628.5938,234109.2344,358874.4063,245410.0625,309017.1875,196365.8438,"phosphoglycerate mutase protein, putative"
3638,Tb927.5.3590:mRNA-p1,91691.08594,119276.5391,148680.3438,144206.2813,120433.4375,113699.1406,"Putative zinc finger motif, C2HC5-type/ASCH domain containing protein, putative"
3639,Tb927.5.3600.1:mRNA-p1;Tb927.5.3600.2:mRNA-p1,448371.625,486558.5,543876.3125,542469.25,650182.625,459741.2188,"ATP-dependent DEAD/H RNA helicase, putative"
3640,Tb927.5.3610:mRNA-p1,875234.1875,882010.375,690933.9375,880550.5,799562.5,850518.125,"adaptor complex protein (AP) 3 delta subunit 1, putative"
3641,Tb927.5.3620:mRNA-p1,223885.3594,237716.3125,277819.8125,296772.1875,245501.5,254300.1563,"kinetoplastid-specific dual specificity phosphatase, putative"
3642,Tb927.5.3630:mRNA-p1,209844.3125,122896.0313,129411.2031,119654.6172,112246.6797,44307.98438,"hypothetical protein, conserved"
3643,Tb927.5.3640:mRNA-p1,212234.5313,173235.875,223664.75,233361,228700.125,214520.2656,"Mitochondrial SSU ribosomal protein, putative"
3644,Tb927.5.3650:mRNA-p1,116510.4531,107613.7969,132745.5781,78447.29688,118501.5703,66072.04688,"hypothetical protein, conserved"
3645,Tb927.5.3660:mRNA-p1,196342.5,210426.8281,203735.2656,292835.625,271058.75,320571.5313,"hypothetical protein, conserved"
3647,Tb927.5.3700:mRNA-p1,298474.5,280398.9063,311172.0625,401180.25,413812.5625,402276,"hypothetical protein, conserved"
